,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,pathExists,mfcc
471,19,0.0,"crisfield, maryland, usa",./archive/recordings/recordings/english202.mp3,English,0,673,Usa,False,,,,True,"[-419.97888, -446.8365, -466.24963, -470.27594, -475.03073, -473.39728, -474.71774, -477.85645, -481.93396, -478.02896, -473.1366, -462.8699, -464.64874, -467.21597, -465.76367, -472.4579, -475.16968, -475.10315, -471.65558, -474.24802]"
472,63,0.0,"boston, massachusetts, usa",./archive/recordings/recordings/english203.mp3,English,1,674,Usa,False,,,,True,"[-348.97833, -333.63788, -337.74796, -346.6475, -347.86337, -350.26144, -357.25934, -361.7552, -371.1532, -369.95114, -367.10974, -367.70105, -371.80954, -370.28943, -372.0697, -369.1254, -364.94046, -364.19623, -364.60745, -364.0797]"
473,53,0.0,"chicago, illinois, usa",./archive/recordings/recordings/english204.mp3,English,0,678,Usa,False,,,,True,"[-475.33725, -452.35526, -454.9325, -455.29752, -448.6436, -443.9252, -439.4236, -438.1313, -443.26126, -449.47623, -452.8944, -450.08646, -451.053, -452.93832, -456.6566, -468.4441, -462.93777, -462.3963, -468.13876, -468.20782]"
474,45,0.0,"blue earth, minnesota, usa",./archive/recordings/recordings/english205.mp3,English,1,679,Usa,False,,,,True,"[-554.8774, -549.3158, -552.45764, -549.0841, -554.7696, -512.2823, -482.107, -512.0605, -539.9535, -524.48926, -536.9184, -553.5636, -546.4964, -548.1306, -550.1162, -539.9538, -530.47015, -521.09906, -517.21906, -522.5387]"
475,35,0.0,"hucknall, nottinghamshire, england, uk",./archive/recordings/recordings/english206.mp3,English,1,680,Uk,False,,,,True,"[-364.3474, -379.37592, -390.26242, -383.41354, -390.44257, -395.36536, -393.4467, -394.05872, -391.34552, -394.21393, -392.03763, -397.4677, -387.1738, -382.37186, -388.91754, -391.4184, -391.5419, -392.15897, -395.3837, -387.73166]"
476,23,0.0,"wilkes-barre, pennsylvania, usa",./archive/recordings/recordings/english207.mp3,English,1,684,Usa,False,,,,True,"[-284.9746, -256.04068, -298.69955, -364.87823, -383.94962, -380.45343, -369.46472, -358.9391, -377.41284, -377.797, -372.35532, -370.65878, -365.90448, -366.64233, -365.83685, -365.64175, -374.11273, -379.6371, -386.4855, -383.80627]"
477,46,0.0,"washington, dc, usa",./archive/recordings/recordings/english208.mp3,English,0,695,Usa,False,,,,True,"[-531.8672, -531.8672, -531.8672, -531.8672, -531.78894, -531.79614, -531.8026, -531.8672, -531.8672, -531.8672, -531.786, -531.8672, -531.8672, -531.8672, -531.8672, -531.8672, -531.8672, -531.61847, -531.5962, -531.8093]"
478,28,0.0,"saint johns, antigua and barbuda",./archive/recordings/recordings/english209.mp3,English,1,702,Antigua And Barbuda,False,,,,True,"[-440.39053, -409.8902, -410.72977, -415.79953, -417.49017, -420.573, -421.9392, -420.1382, -419.1122, -421.68976, -414.7491, -409.79245, -407.06915, -410.34445, -409.99646, -411.0119, -415.53424, -410.49942, -408.29758, -409.1871]"
479,37,0.0,"boston, massachusetts, usa",./archive/recordings/recordings/english21.mp3,English,1,79,Usa,False,,,,True,"[-502.18686, -490.0853, -485.78122, -485.49802, -487.3092, -488.78455, -484.14392, -487.63126, -489.56293, -490.45627, -485.12894, -489.9537, -490.17642, -486.4826, -458.54425, -440.65756, -450.84604, -450.2706, -456.33124, -473.03143]"
480,23,0.0,"trenton, nova scotia, canada",./archive/recordings/recordings/english210.mp3,English,1,705,Canada,False,,,,True,"[-350.91385, -378.93326, -418.49332, -411.82428, -416.7988, -420.042, -421.12378, -420.10742, -421.76978, -416.492, -417.14258, -418.45572, -415.7718, -416.12366, -414.70233, -411.65222, -412.35217, -416.12466, -414.10373, -410.14084]"
481,30,0.0,"worcester, massachusetts, usa",./archive/recordings/recordings/english211.mp3,English,0,720,Usa,False,,,,True,"[-455.61362, -443.32147, -459.8415, -467.33157, -468.1336, -469.1886, -472.62906, -474.52338, -470.99667, -474.65726, -465.18234, -418.16415, -413.68646, -448.0861, -464.8599, -468.2724, -469.74466, -472.08035, -475.2372, -479.2889]"
482,24,0.0,"spartanburg, south carolina, usa",./archive/recordings/recordings/english212.mp3,English,0,729,Usa,False,,,,True,"[-502.6597, -481.50403, -474.56705, -467.11703, -465.68976, -466.71198, -469.84, -471.78864, -473.79385, -469.8021, -466.23868, -469.63577, -473.2785, -474.34186, -468.77725, -472.93295, -474.93362, -481.64734, -475.06802, -473.06732]"
483,38,0.0,"dodge city, kansas, usa",./archive/recordings/recordings/english213.mp3,English,0,734,Usa,False,,,,True,"[-366.8107, -338.28815, -330.43216, -323.78314, -319.56223, -314.82108, -320.62122, -312.27362, -298.20218, -240.43878, -231.70554, -260.36017, -268.5814, -294.22833, -312.45575, -307.93396, -307.92508, -308.4287, -308.03238, -305.41138]"
484,26,0.0,"myrtle beach, south carolina, usa",./archive/recordings/recordings/english214.mp3,English,0,737,Usa,False,,,,True,"[-437.4877, -419.88202, -425.7452, -425.15164, -425.23608, -424.49454, -425.02115, -422.68365, -424.32678, -430.29596, -423.84906, -420.5817, -419.06424, -419.4519, -418.4462, -422.65033, -417.13443, -418.17688, -423.534, -420.2612]"
485,20,0.0,"lemington spa, warwickshire, uk",./archive/recordings/recordings/english215.mp3,English,0,738,Uk,False,,,,True,"[-294.40833, -347.0565, -340.80508, -362.11932, -399.16962, -392.5305, -339.62912, -305.33362, -323.97598, -349.04196, -357.64255, -336.3896, -340.4159, -366.11954, -337.41962, -305.8815, -307.64963, -319.02567, -281.60626, -272.08444]"
486,48,0.0,"chicago, illinois, usa",./archive/recordings/recordings/english216.mp3,English,1,739,Usa,False,,,,True,"[-418.03943, -390.25113, -389.6923, -387.55536, -389.1631, -385.7802, -387.74396, -381.9374, -387.72226, -388.414, -387.55606, -386.18414, -385.81784, -382.9449, -379.9087, -383.36594, -389.23285, -392.10934, -389.1593, -385.05344]"
487,66,0.0,"harrow, middlesex, uk",./archive/recordings/recordings/english217.mp3,English,0,740,Uk,False,,,,True,"[-434.8813, -410.7314, -410.1046, -414.1925, -420.9097, -422.97574, -428.83038, -440.58652, -448.435, -447.92468, -450.17868, -455.15036, -460.44226, -458.79785, -458.67703, -462.69287, -467.69748, -469.27988, -464.461, -446.78653]"
488,27,0.0,"abingdon, virginia, usa",./archive/recordings/recordings/english218.mp3,English,1,747,Usa,False,,,,True,"[-345.0126, -338.11322, -343.93924, -344.10458, -345.56326, -344.86517, -349.9938, -351.254, -345.97314, -346.60944, -352.26913, -349.71906, -348.71198, -350.27075, -352.06445, -351.7487, -323.84494, -282.51752, -262.9231, -196.46019]"
489,38,0.0,"oakland, california, usa",./archive/recordings/recordings/english219.mp3,English,1,748,Usa,False,,,,True,"[-290.03592, -335.9506, -391.70132, -398.72458, -404.91183, -410.21246, -405.982, -391.7233, -392.76678, -401.12918, -398.09534, -391.57538, -394.13217, -403.72974, -403.6304, -397.49783, -408.716, -406.59036, -393.78268, -402.78024]"
490,25,0.0,"panama city, panama",./archive/recordings/recordings/english22.mp3,English,1,80,Panama,False,,,,True,"[-556.14105, -556.7309, -556.74896, -556.71, -556.70935, -556.7698, -556.7809, -556.7587, -556.75836, -556.7732, -556.76587, -556.7429, -556.7638, -556.79596, -556.76904, -556.771, -556.7273, -556.72174, -556.7667, -556.7642]"
491,18,0.0,"anaheim, california, usa",./archive/recordings/recordings/english220.mp3,English,1,749,Usa,False,,,,True,"[-256.488, -288.12024, -367.67346, -375.1469, -376.22336, -376.40063, -381.425, -377.67062, -379.9041, -382.2742, -381.65216, -373.1876, -371.903, -371.94403, -372.84372, -372.83478, -370.34363, -368.8961, -368.04535, -369.12]"
492,45,0.0,"london, uk",./archive/recordings/recordings/english221.mp3,English,0,754,Uk,False,,,,True,"[-553.61456, -553.48413, -553.53973, -553.4933, -553.5253, -553.5407, -553.56445, -553.5652, -553.54297, -553.5407, -553.5509, -553.54926, -553.53204, -553.5143, -553.5349, -553.5381, -553.546, -553.5239, -553.5005, -553.541]"
493,18,0.0,"auburn, indiana, usa",./archive/recordings/recordings/english222.mp3,English,1,764,Usa,False,,,,True,"[-428.22476, -389.80997, -384.18436, -380.9766, -385.37302, -390.4991, -389.65488, -390.48444, -393.44937, -389.5299, -387.37933, -387.12628, -384.86832, -387.6982, -393.66055, -394.60767, -389.16525, -383.73206, -377.0291, -376.929]"
494,18,0.0,"erie, pennsylvania, usa",./archive/recordings/recordings/english223.mp3,English,0,767,Usa,False,,,,True,"[-598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298, -598.7298]"
495,20,0.0,"bridgetown, barbados",./archive/recordings/recordings/english224.mp3,English,0,768,Barbados,False,,,,True,"[-332.93, -299.18823, -291.35645, -293.59555, -312.48618, -340.08905, -366.8686, -369.65695, -375.24533, -360.27365, -339.45868, -358.76324, -380.57654, -388.03723, -302.31638, -172.19809, -133.13744, -167.55806, -191.91751, -173.02435]"
496,50,0.0,"dundee, scotland, uk",./archive/recordings/recordings/english225.mp3,English,0,771,Uk,False,,,,True,"[-535.1251, -517.2545, -517.44055, -522.11707, -522.75146, -518.9738, -518.70807, -520.0872, -521.4207, -526.5301, -525.45264, -522.60284, -520.9182, -520.1588, -517.5472, -515.8349, -520.18494, -519.6062, -513.1389, -519.1121]"
497,38,0.0,"walton-on-thames, surrey, uk",./archive/recordings/recordings/english226.mp3,English,0,772,Uk,False,,,,True,"[-514.4766, -501.10828, -493.9176, -494.88928, -500.92334, -503.146, -502.6896, -499.6707, -498.95004, -503.46265, -506.73828, -508.0424, -505.70908, -507.7806, -504.0815, -500.6391, -508.10602, -511.15213, -505.30548, -506.01413]"
498,42,0.0,"camberley, surrey, uk",./archive/recordings/recordings/english227.mp3,English,1,773,Uk,False,,,,True,"[-502.1852, -480.531, -480.29095, -478.01718, -478.40106, -476.21967, -472.23993, -476.1166, -477.39005, -473.31912, -468.16788, -474.25156, -480.4415, -475.87448, -467.07672, -470.22345, -471.4746, -474.3039, -471.92136, -473.67184]"
499,59,0.0,"glasgow, scotland, uk",./archive/recordings/recordings/english228.mp3,English,1,774,Uk,False,,,,True,"[-561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491, -561.1491]"
500,25,0.0,"burlington, vermont, usa",./archive/recordings/recordings/english229.mp3,English,0,775,Usa,False,,,,True,"[-564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676, -564.86676]"
501,43,0.0,"englewood, tennessee, usa",./archive/recordings/recordings/english23.mp3,English,0,81,Usa,False,,,,True,"[-559.95654, -560.4944, -560.56586, -560.62244, -560.55194, -560.5782, -560.6402, -560.58234, -560.54877, -560.5819, -560.5481, -560.49396, -560.5545, -560.5577, -560.5891, -560.61536, -560.56915, -560.5779, -560.6039, -560.5392]"
502,35,0.0,"launceston, tasmania, australia",./archive/recordings/recordings/english230.mp3,English,0,776,Australia,False,,,,True,"[-502.92194, -489.74982, -492.71872, -491.78094, -489.1014, -489.48227, -488.47046, -492.95578, -495.0266, -491.99625, -489.58685, -492.08978, -492.12222, -490.64758, -487.88177, -478.79526, -474.19855, -485.06216, -448.5636, -207.41383]"
503,22,0.0,"tampa, florida, usa",./archive/recordings/recordings/english231.mp3,English,0,791,Usa,False,,,,True,"[-469.51242, -495.3875, -518.71185, -518.2265, -518.00616, -517.97925, -520.0991, -521.7343, -524.8324, -525.21124, -496.85333, -457.77347, -435.71155, -443.75903, -491.4067, -517.5514, -520.1326, -520.23065, -520.564, -521.3006]"
504,32,0.0,"metairie, louisiana, usa",./archive/recordings/recordings/english232.mp3,English,1,798,Usa,False,,,,True,"[-574.0619, -574.0619, -574.0619, -482.33154, -422.7158, -451.40784, -461.45157, -435.2332, -411.33942, -393.1347, -382.32056, -381.01514, -386.09842, -385.25797, -384.14813, -375.4251, -374.2612, -378.18613, -379.3079, -380.97385]"
505,26,0.0,"edmonton, alberta, canada",./archive/recordings/recordings/english233.mp3,English,1,793,Canada,False,,,,True,"[-484.3222, -470.82278, -467.3731, -466.78607, -467.25693, -462.34894, -468.17798, -468.0408, -462.37756, -461.3119, -465.83, -465.9535, -465.2886, -465.16162, -463.26532, -458.55075, -457.3069, -460.5774, -454.3161, -428.85336]"
506,49,0.0,"bloomington, indiana, usa",./archive/recordings/recordings/english234.mp3,English,0,794,Usa,False,,,,True,"[-334.58643, -325.5171, -337.3348, -334.3301, -331.06256, -330.37137, -326.66202, -326.69168, -336.19952, -334.08282, -335.82828, -341.6648, -337.11404, -336.7008, -342.73456, -336.86508, -333.3671, -336.0579, -333.32416, -331.49945]"
507,52,0.0,"richmond, virginia, usa",./archive/recordings/recordings/english235.mp3,English,1,795,Usa,False,,,,True,"[-513.38055, -486.2777, -483.66974, -479.12665, -476.6162, -481.49573, -482.58838, -481.17032, -469.38675, -477.75024, -492.66977, -491.87082, -489.99396, -488.18893, -490.04398, -487.28036, -479.57764, -483.1574, -487.85645, -485.51523]"
508,44,0.0,"st. charles, illinois, usa",./archive/recordings/recordings/english236.mp3,English,0,799,Usa,False,,,,True,"[-381.55722, -355.45825, -352.13925, -342.0427, -340.66864, -341.4841, -350.3676, -351.2981, -347.53964, -340.73694, -341.87006, -343.83484, -339.55072, -341.80328, -350.13657, -353.21143, -352.31754, -347.01254, -350.10144, -345.01013]"
509,22,0.0,"jeffersonville, ohio, usa",./archive/recordings/recordings/english237.mp3,English,1,801,Usa,False,,,,True,"[-468.47748, -456.98682, -463.71408, -460.023, -460.31924, -461.35873, -461.69373, -452.4874, -460.1497, -468.73703, -467.89523, -471.26456, -471.18118, -469.3257, -470.23972, -470.3184, -466.93512, -466.64584, -467.6167, -466.29364]"
510,21,0.0,"vancouver, british  columbia, canada",./archive/recordings/recordings/english238.mp3,English,1,802,Canada,False,,,,True,"[-410.2184, -392.65012, -395.46542, -396.59015, -393.86383, -392.53717, -388.01596, -382.98376, -388.3184, -387.14224, -386.8831, -390.86078, -385.44113, -381.14856, -381.0186, -384.66626, -386.07288, -391.1168, -390.34616, -386.3235]"
511,19,0.0,"fort kobbe, panama",./archive/recordings/recordings/english239.mp3,English,0,803,Panama,False,,,,True,"[-519.4166, -456.53012, -502.75494, -619.7344, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438, -623.438]"
512,37,0.0,"glasgow, scotland, uk",./archive/recordings/recordings/english24.mp3,English,0,82,Uk,False,,,,True,"[-569.6732, -558.5236, -558.72064, -551.50977, -550.0956, -555.05817, -548.8512, -546.16736, -553.41016, -557.29205, -558.81213, -558.0383, -549.39496, -552.7307, -560.18274, -559.8869, -553.4252, -552.5097, -556.02686, -557.7145]"
513,26,0.0,"guelph, ontario, canada",./archive/recordings/recordings/english240.mp3,English,0,815,Canada,False,,,,True,"[-460.67865, -439.30408, -449.0985, -413.59256, -408.6589, -451.09744, -470.13052, -465.2624, -453.30115, -452.35953, -454.39578, -441.79495, -427.59485, -429.16107, -445.06122, -452.26233, -454.4398, -450.05353, -435.87677, -369.26126]"
514,52,0.0,"wanganui, new zealand",./archive/recordings/recordings/english241.mp3,English,1,817,New Zealand,False,,,,True,"[-560.53357, -560.53357, -560.53357, -560.53357, -560.53357, -560.53357, -560.4601, -560.53357, -560.3207, -560.08966, -559.9792, -560.3547, -560.53357, -560.53357, -560.53357, -560.53357, -560.53357, -560.3382, -559.49457, -559.8521]"
515,77,0.0,"laurel, mississippi, usa",./archive/recordings/recordings/english242.mp3,English,1,818,Usa,False,,,,True,"[-334.5576, -309.56403, -313.02643, -317.372, -316.82156, -319.9271, -327.0172, -330.09097, -330.77603, -328.78815, -331.17682, -327.6401, -322.72595, -326.09207, -329.67792, -327.78632, -327.31754, -326.45786, -279.17548, -218.18257]"
516,27,0.0,"fredericton, new brunswick, canada",./archive/recordings/recordings/english243.mp3,English,0,820,Canada,False,,,,True,"[-439.4153, -416.9004, -434.75284, -512.3488, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335, -574.49335]"
517,23,0.0,"san francisco, california, usa",./archive/recordings/recordings/english244.mp3,English,0,821,Usa,False,,,,True,"[-551.02374, -563.13763, -573.542, -573.56445, -573.55304, -573.3968, -573.0346, -573.1831, -573.5289, -573.5244, -573.54114, -573.5404, -573.53375, -573.5407, -573.54065, -573.5428, -573.5379, -573.5367, -573.543, -573.5427]"
518,25,0.0,"pittsburgh, pennsylvania, usa",./archive/recordings/recordings/english245.mp3,English,0,824,Usa,False,,,,True,"[-629.29034, -588.71027, -544.22516, -535.84894, -539.5931, -512.11914, -506.9001, -531.8187, -542.85645, -537.1375, -495.61917, -424.0904, -435.7327, -509.91074, -514.68585, -514.4175, -500.3911, -505.13672, -516.37085, -521.5167]"
519,32,0.0,"los angeles, california, usa",./archive/recordings/recordings/english246.mp3,English,0,825,Usa,False,,,,True,"[-529.91345, -504.33746, -505.45325, -506.84567, -505.96838, -511.56714, -517.75, -522.031, -521.443, -525.1687, -528.7924, -532.02344, -533.0818, -537.21747, -540.335, -542.60846, -542.3711, -534.7547, -535.33374, -540.33966]"
520,33,0.0,"prince rupert, british columbia, canada",./archive/recordings/recordings/english247.mp3,English,0,835,Canada,False,,,,True,"[-456.60095, -428.22055, -424.1878, -421.345, -425.58765, -425.3404, -420.8958, -416.9376, -416.6787, -414.16794, -406.43604, -393.5025, -392.9216, -396.58063, -402.17294, -403.38577, -400.68637, -398.59827, -399.20667, -410.15448]"
521,18,0.0,"philadelphia, pennsylvania, usa",./archive/recordings/recordings/english248.mp3,English,1,840,Usa,False,,,,True,"[-441.49445, -416.28674, -399.1045, -383.6782, -373.71063, -376.83594, -375.2677, -376.63025, -373.97125, -368.67926, -362.94412, -361.49896, -362.50275, -373.8777, -378.02228, -378.64108, -385.07635, -391.12015, -397.53647, -406.21722]"
